ID,SMILES,mw,Group,SA,_nn_tanimoto,scaffold
EN300-1486511,CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CC(C(=O)O)C1,422.47,Comprehensive,2.8910614164315724,0.8363636363636363,O=C(NCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1515011,O=C(NCCSCC(=O)N1CCC[C@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,454.54,Comprehensive,2.8879459169942248,1.0,O=C(NCCSCC(=O)N1CCCC1)OCC1c2ccccc2-c2ccccc21
EN300-7280206,O=C(O)[C@@H]1C[C@@H]2CN(C(=O)OCc3ccccc3)C[C@@H]2C1,289.33,Comprehensive,3.08243745457858,0.918918918918919,O=C(OCc1ccccc1)N1C[C@H]2CCC[C@H]2C1
EN300-1502848,CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(C(=O)O)CC1,436.5,Comprehensive,2.838393638336429,0.8301886792452831,O=C(NCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1543677,O=C(O)CCC1CN(C(=O)CC2(NC(=O)OCC3c4ccccc4-c4ccccc43)CC2)C1,448.51,Comprehensive,2.72077504043534,0.9272727272727272,O=C(NC1(CC(=O)N2CCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-27730414,O=C(NCCCc1ccc(C(=O)O)cc1)OCc1ccccc1,313.35,Comprehensive,1.6674600526941123,0.8974358974358975,O=C(NCCCc1ccccc1)OCc1ccccc1
EN300-1545630,O=C(N[C@H]1C[C@@H](C(=O)N2CC(C(=O)O)C2)C1)OCC1c2ccccc2-c2ccccc21,420.46,Comprehensive,2.469283544451203,1.0,O=C(N[C@H]1C[C@@H](C(=O)N2CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-45687770,O=C(O)C(F)C1CC2(CCN(C(=O)OCc3ccccc3)CC2)C1,335.37,Comprehensive,3.425326431477416,0.7872340425531915,O=C(OCc1ccccc1)N1CCC2(CCC2)CC1
EN300-1539438,O=C(NCCOCC(=O)N1CC(C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,424.45,Comprehensive,2.407138493812189,0.8392857142857143,O=C(NCCOCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1489217,CN(CC(=O)O)C(=O)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c(F)c1,448.44,Comprehensive,2.32736709998869,0.8421052631578947,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1481011,O=C(O)CCOC1CCN(C(=O)CCCNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,480.55,Comprehensive,2.5044627299637376,0.8928571428571429,O=C(NCCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1490115,CC(CCNC(=O)OCC1c2ccccc2-c2ccccc21)CCC(=O)N1CC(C(=O)O)C1,450.53,Comprehensive,2.9278835704117725,0.8596491228070176,O=C(NCCCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1580967,CCC(CC(=O)N1CC(CCCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,464.55,Comprehensive,3.016838971034683,1.0,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1481216,CC(CCNC(=O)OCC1c2ccccc2-c2ccccc21)CCC(=O)N(CCC(=O)O)C1CC1,478.58,Comprehensive,3.031843707135261,0.864406779661017,O=C(CCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)NC1CC1
EN300-1532577,O=C(O)CC1CCCN(C(=O)[C@H]2C[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,462.54,Comprehensive,2.981113663738886,1.0,O=C(N[C@H]1C[C@H](C(=O)N2CCCCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-1554077,CN(C(=O)C1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1)c1cccc(C(=O)O)c1,470.52,Comprehensive,2.540744832020096,1.0,O=C(NC1CC(C(=O)Nc2ccccc2)C1)OCC1c2ccccc2-c2ccccc21
EN300-81426,O=C(NCc1cccc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,373.4,Comprehensive,2.041634895090013,0.7916666666666666,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1545605,O=C(O)CN(CC(F)(F)F)C(=O)C1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,476.45,Comprehensive,2.697813170982755,1.0,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-649947,O=C(NC12CC(C(=O)O)(C1)C2)OCC1c2ccccc2-c2ccccc21,349.38,Comprehensive,3.222404967547577,0.7391304347826086,O=C(NC12CC(C1)C2)OCC1c2ccccc2-c2ccccc21
EN300-1505675,O=C(NCCCCCC(=O)N1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,464.55,Comprehensive,2.3451033844167384,1.0,O=C(NCCCCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1527769,CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N(C)Cc1ccc(C(=O)O)cc1,472.53,Comprehensive,2.792860490352042,1.0,O=C(CNC(=O)OCC1c2ccccc2-c2ccccc21)NCc1ccccc1
EN300-1573208,CCCC(CC(=O)N1CC(OCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,466.53,Comprehensive,3.0516043556500687,1.0,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1581009,CC(C)(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,478.58,Comprehensive,3.031866301036204,1.0,O=C(NCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1538409,O=C(NCCC(=O)N1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,422.47,Comprehensive,2.266673452954169,0.8823529411764706,O=C(NCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-692889,Cc1cc(CNC(=O)OCC2c3ccccc3-c3ccccc32)cc(C)c1CC(=O)O,415.48,Comprehensive,2.3327453119940067,0.76,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1550615,O=C(O)CCC1CCN(C(=O)C#CCNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,460.52,Comprehensive,2.7726189260179943,0.8275862068965517,O=C(NCC#CC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1559774,CN(CCCCC(=O)O)C(=O)CC1(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,450.53,Comprehensive,2.63138992877281,0.9433962264150944,O=C(NC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-1559834,CN(CCCCC(=O)O)C(=O)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,472.53,Comprehensive,2.294689139712405,0.9423076923076923,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1570680,CCC1(C(=O)O)CN(C(=O)[C@H]2CC[C@@H](NC(=O)OCC3c4ccccc4-c4ccccc43)CC2)C1,476.57,Comprehensive,2.639630146705411,1.0,O=C(N[C@H]1CC[C@@H](C(=O)N2CCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-1568519,O=C(N[C@H]1CC[C@H](C(=O)N2C[C@@H]3C(C(=O)O)[C@@H]3C2)CC1)OCC1c2ccccc2-c2ccccc21,474.55,Comprehensive,3.539589663881663,1.0,O=C(N[C@H]1CC[C@H](C(=O)N2C[C@H]3C[C@H]3C2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-1541375,CN(CCC(=O)O)C(=O)CCc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,472.53,Comprehensive,2.3291259089431726,0.8518518518518519,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-27725024,CC(CC1CCN(C(=O)OCc2ccccc2)CC1)C(=O)O,305.37,Comprehensive,2.454415509991972,1.0,O=C(OCc1ccccc1)N1CCCCC1
EN300-27727317,CCC(Cc1ccc(NC(=O)OCc2ccccc2)cc1)C(=O)O,327.38,Comprehensive,2.242596734637884,0.7272727272727273,O=C(Nc1ccccc1)OCc1ccccc1
EN300-1575117,CC[C@@H](CC(=O)N1CCC(CCC(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,478.58,Comprehensive,2.9537134414009945,1.0,O=C(NCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-27723578,O=C(O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c(Cl)c1,407.85,Comprehensive,2.153965570270067,0.7647058823529411,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1483348,O=C(NC1CCC(C(=O)N2CCC[C@@H](C(=O)O)C2)CC1)OCC1c2ccccc2-c2ccccc21,476.57,Comprehensive,2.8854955800148563,1.0,O=C(NC1CCC(C(=O)N2CCCCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-1505634,CCN(CC(=O)O)C(=O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,458.51,Comprehensive,2.30663882438178,0.8545454545454545,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-658112,O=C(O)CCCOc1ccc(CNC(=O)OCC2c3ccccc3-c3ccccc32)cc1,431.48,Comprehensive,2.15129772254482,0.78,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1487807,CCC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CC(C(=O)O)C1,436.5,Comprehensive,2.983534044084527,0.8421052631578947,O=C(NCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1476226,CCCC[C@@H](CC(=O)N1CC(CCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,478.58,Comprehensive,3.034959791051344,1.0,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1581406,CCC[C@H](CC(=O)N1CC(CC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.9765788557715727,1.0,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1532059,CN(C(=O)[C@H]1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1)[C@H]1C[C@@H](C(=O)O)C1,448.51,Comprehensive,2.6810661290101603,1.0,O=C(N[C@H]1C[C@@H](C(=O)NC2CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-1506921,CN(CCC(=O)O)C(=O)C1CCC(CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,464.55,Comprehensive,2.498355239924999,1.0,O=C(NCC1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1531280,CN(C(=O)CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1)C1CC(C(=O)O)C1,476.57,Comprehensive,3.2949381698154374,1.0,O=C(CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1)NC1CCC1
EN300-27725630,CCC(Oc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1)C(=O)O,417.45,Comprehensive,2.631400897252957,0.6727272727272727,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-121377,CC(CC(=O)O)C1CCN(C(=O)OCc2ccccc2)CC1,305.37,Comprehensive,2.4706713412574803,0.7954545454545454,O=C(OCc1ccccc1)N1CCCCC1
EN300-1489796,CC(C)(CC(=O)N1CCC(C(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.5049403009812465,0.8301886792452831,O=C(NCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1486719,CC(C(=O)O)C1CN(C(=O)CCNC(=O)OCC2c3ccccc3-c3ccccc32)C1,422.47,Comprehensive,2.930750541100005,0.8888888888888888,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1524380,COC(CCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(C(=O)O)CC1,466.53,Comprehensive,2.9726375336833755,0.8571428571428571,O=C(NCCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-27727399,O=C(NCC12COC(C(=O)O)(C1)C2)OCc1ccccc1,291.3,Comprehensive,3.4876297645159795,0.7954545454545454,O=C(NCC12COC(C1)C2)OCc1ccccc1
EN300-45556104,CN(C(=O)OCc1ccccc1)c1ccc(CCC(=O)O)cc1,313.35,Comprehensive,1.856321784808156,0.7619047619047619,O=C(Nc1ccccc1)OCc1ccccc1
EN300-1562115,CCC1(C(=O)O)CN(C(=O)[C@H]2C[C@@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,448.51,Comprehensive,2.6811338547626686,1.0,O=C(N[C@H]1C[C@@H](C(=O)N2CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-1485821,O=C(O)CN(C(=O)CCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1,408.45,Comprehensive,2.367405254457648,0.8823529411764706,O=C(CCNC(=O)OCC1c2ccccc2-c2ccccc21)NC1CC1
EN300-1494091,O=C(NCC1CCC(C(=O)N2CC(C(=O)O)C2)CC1)OCC1c2ccccc2-c2ccccc21,462.54,Comprehensive,2.4821880710114392,1.0,O=C(NCC1CCC(C(=O)N2CCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-1485662,O=C(NCC(=O)N1CC(C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,380.39,Comprehensive,2.2729919653053123,0.82,O=C(NCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1562007,CCC1(C(=O)O)CN(C(=O)C2CCC(NC(=O)OCC3c4ccccc4-c4ccccc43)CC2)C1,476.57,Comprehensive,2.639630146705411,1.0,O=C(NC1CCC(C(=O)N2CCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-1487888,O=C(NCCCC(=O)N1CCC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,436.5,Comprehensive,2.757904947094561,1.0,O=C(NCCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-45688936,CN(CCC(=O)O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,430.5,Comprehensive,2.214549367813998,0.7454545454545455,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-1510410,CCN(CCC(=O)O)C(=O)CN1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,479.57,Comprehensive,2.4876712935585594,0.847457627118644,O=C(NC1CCNCC1)OCC1c2ccccc2-c2ccccc21
EN300-27727458,Cc1cc([C@H](C)NC(=O)OCC2c3ccccc3-c3ccccc32)ccc1C(=O)O,401.46,Comprehensive,2.6384143887254226,1.0,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-43354686,CC1(OCC(=O)O)CCN(C(=O)OCc2ccccc2)CC1,307.34,Comprehensive,2.34996057803043,0.7674418604651163,O=C(OCc1ccccc1)N1CCCCC1
EN300-1561236,CC(C)(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CC(CC(=O)O)C1,450.53,Comprehensive,2.6307052594449445,0.8392857142857143,O=C(NCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1573270,CCC(CCC(=O)N1CC(OCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,466.53,Comprehensive,3.0422250287269907,0.847457627118644,O=C(NCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1580953,CC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,450.53,Comprehensive,2.935467689518472,1.0,O=C(NCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-657799,CC1CN(CCC(=O)O)CCN1C(=O)OCC1c2ccccc2-c2ccccc21,394.46,Comprehensive,2.7700775383163947,0.8,O=C(OCC1c2ccccc2-c2ccccc21)N1CCNCC1
EN300-1548855,C[C@H](CC(=O)N1CC(C(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,408.45,Comprehensive,2.8218150157454627,1.0,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1516932,CC(CCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(CC(=O)O)CC1,464.55,Comprehensive,2.9484067644526064,0.896551724137931,O=C(NCCCC(=O)N1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-1489869,CN(CC(=O)O)C(=O)Cc1cccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,444.48,Comprehensive,2.30719832854051,0.8392857142857143,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-27727193,O=C(NCc1ccc(-c2ccc(C(=O)O)cc2)cc1)OCc1ccccc1,361.39,Comprehensive,1.703708210358732,0.9142857142857143,O=C(NCc1ccc(-c2ccccc2)cc1)OCc1ccccc1
EN300-1519826,CCC(CCC(=O)N1CC(CC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.966896969915494,0.847457627118644,O=C(NCCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1581014,CC(C)C(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,478.58,Comprehensive,3.1206122671466767,0.896551724137931,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-1573169,CCC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(OCC(=O)O)C1,452.5,Comprehensive,3.0738979624713254,0.8793103448275862,O=C(NCCC(=O)N1CCC1)OCC1c2ccccc2-c2ccccc21
