ID,SMILES,mw,Group,SA
EN300-1503283,C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(C)(OCC(=O)O)C1,438.47,Comprehensive,3.1724897052772665
EN300-650638,O=C(O)CCCc1cccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,401.46,Comprehensive,2.11497854202201
EN300-1580970,CCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,464.55,Comprehensive,2.9411783941116063
EN300-624059,O=C(O)CSCCNC(=O)OCC1c2ccccc2-c2ccccc21,357.43,Comprehensive,2.243357005407411
EN300-1474066,O=C(O)C[C@@H]1CCCN1C(=O)CC1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,462.54,Comprehensive,3.03647972242247
EN300-7492222,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(C23CC(C(=O)O)(C2)C3)C1,389.44,Comprehensive,3.433540504979219
EN300-1559796,CN(CCCCC(=O)O)C(=O)Cn1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,476.53,Comprehensive,2.55602698586625
EN300-1506998,CN(CC(=O)O)C(=O)CCc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,458.51,Comprehensive,2.2960458029702018
EN300-27732284,O=C(O)COc1ccc(NC(=O)OCc2ccccc2)cc1Cl,335.74,Comprehensive,1.7501686487134798
EN300-1532058,CN(C(=O)[C@H]1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1)C1CC(C(=O)O)C1,448.51,Comprehensive,2.6810661290101603
EN300-1479723,CN(CCC(=O)O)C(=O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,459.49,Comprehensive,2.4838710210510904
EN300-1573191,O=C(O)COC1CN(C(=O)CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C2CC2)C1,464.51,Comprehensive,3.111882721034684
EN300-1545404,CN(C(=O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC(C(=O)O)C1,478.58,Comprehensive,2.565758818034082
EN300-1489128,CCN(CC(=O)O)C(=O)C1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,450.53,Comprehensive,2.453958721339202
EN300-27724947,O=C(NCCCn1ccc(C(=O)O)n1)OCc1ccccc1,303.31,Comprehensive,2.033626653890053
EN300-1544713,O=C(N[C@H]1CC[C@H](C(=O)N2CCSC(C(=O)O)C2)CC1)OCC1c2ccccc2-c2ccccc21,494.6,Comprehensive,3.148254452825213
EN300-1490116,O=C(Nc1cccc(C(=O)N2CC(C(=O)O)C2)c1)OCC1c2ccccc2-c2ccccc21,442.46,Comprehensive,2.2556729602917382
EN300-1580969,CCC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,464.55,Comprehensive,2.9411783941116063
EN300-26572617,CC(COc1ccc(C(=O)O)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,417.45,Comprehensive,2.611789142715361
EN300-1581486,CCC[C@@H](CC(=O)N1CC(CC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.9765788557715727
EN300-1473792,O=C(O)C[C@@H]1CCCN1C(=O)[C@H]1CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,476.57,Comprehensive,2.9428076896873616
EN300-1573268,O=C(O)COC1CN(C(=O)c2csc(CNC(=O)OCC3c4ccccc4-c4ccccc43)n2)C1,493.53,Comprehensive,2.672450985866252
EN300-1563246,CCN(CCCCC(=O)O)C(=O)CCNC(=O)OCC1c2ccccc2-c2ccccc21,438.52,Comprehensive,2.370708149834652
EN300-1505806,CC(C)N(CC(=O)O)C(=O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,466.57,Comprehensive,2.444488303961478
EN300-12707412,O=C(O)C1CCN(C2CCN(C(=O)OCc3ccccc3)CC2)CC1,346.42,Comprehensive,2.019632005407411
EN300-1543745,CCC(CC(=O)N1CC(CCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.9851738929924174
EN300-1523497,CCC(CCNC(=O)OCC1c2ccccc2-c2ccccc21)CCC(=O)N1CC(C)(C(=O)O)C1,478.58,Comprehensive,3.1674504147133966
EN300-1520619,O=C(O)CCN(C(=O)CCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1,422.47,Comprehensive,2.3944566756303693
EN300-81216,O=C(NC1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,365.42,Comprehensive,2.190899334619088
EN300-1515155,CCN(CC(=O)O)C(=O)CSCCNC(=O)OCC1c2ccccc2-c2ccccc21,442.53,Comprehensive,2.472758249056943
EN300-657772,O=C(O)Cc1ccc(CNC(=O)OCC2c3ccccc3-c3ccccc32)s1,393.46,Comprehensive,2.3384605361156527
EN300-1531021,CN(C(=O)CCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC(C(=O)O)C1,464.55,Comprehensive,2.545281092423018
EN300-1549152,C[C@H](CC(=O)N(C)[C@H]1C[C@@H](C(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,436.5,Comprehensive,3.024181840108726
EN300-1509745,CN(CC(=O)O)C(=O)C(C)(C)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,472.53,Comprehensive,2.4978173594926254
EN300-1515691,CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(C)(OCC(=O)O)C1,452.5,Comprehensive,3.21072605611681
EN300-1545551,CCN(C(=O)[C@H]1C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1)C(C)CC(=O)O,450.53,Comprehensive,3.0552232133074444
EN300-1528500,CN(CCCC(=O)O)C(=O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(F)(F)F,478.46,Comprehensive,3.139093328645158
EN300-1573172,CC(C)(CC(=O)N1CC(OCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,452.5,Comprehensive,2.6687987377058136
EN300-27725030,O=C(O)CC1CCC2(CO1)CN(C(=O)OCc1ccccc1)C2,319.35,Comprehensive,3.378802246173498
EN300-1541167,O=C(O)CN(C(=O)CSCCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1,454.54,Comprehensive,2.5419059520324545
EN300-1505763,O=C(O)CCN(C(=O)CCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1,464.55,Comprehensive,2.458335572993993
EN300-1511691,O=C(O)CC1CCN(C(=O)CCOCCNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,480.55,Comprehensive,2.5025804755844536
EN300-27727345,O=C(NCCCc1cncc(C(=O)O)c1)OCc1ccccc1,314.34,Comprehensive,1.9559278848619464
EN300-1519477,CC(CN(C)C(=O)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1)C(=O)O,458.51,Comprehensive,2.74750531718853
EN300-1545528,CN(CCCC(=O)O)C(=O)[C@H]1C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1,436.5,Comprehensive,2.5070094347036296
EN300-1720360,CC(Cc1ccc(CNC(=O)OCC2c3ccccc3-c3ccccc32)cc1)C(=O)O,415.48,Comprehensive,2.6206631271578846
EN300-1536532,O=C(O)CN1CCN(C(=O)[C@H]2C[C@@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C2)CC1=O,477.51,Comprehensive,2.650916859992124
EN300-1537266,C[C@H](OCc1ccccc1)[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(OCC(=O)O)CC1,572.65,Comprehensive,3.386780035319987
EN300-1559184,CC1(OCC(=O)O)CN(C(=O)CC2CC(NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,478.54,Comprehensive,2.925314533746942
EN300-1538245,O=C(O)CC1CN(C(=O)COCCNC(=O)OCC2c3ccccc3-c3ccccc32)C1,438.47,Comprehensive,2.4775030779834264
EN300-1544559,O=C(N[C@H]1CC[C@H](C(=O)N2CCC[C@@H](C(=O)O)C2)CC1)OCC1c2ccccc2-c2ccccc21,476.57,Comprehensive,2.8854955800148563
EN300-27732644,CN(c1ncc(C(=O)O)cn1)C1CN(C(=O)OCc2ccccc2)C1,342.35,Comprehensive,2.388027280132686
EN300-1532191,CCN(CCC(=O)O)C(=O)[C@H]1C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1,436.5,Comprehensive,2.516775588549784
EN300-1580910,O=C(O)CCCC1CN(C(=O)C(NC(=O)OCC2c3ccccc3-c3ccccc32)C2CCC2)C1,476.57,Comprehensive,3.050808742100295
EN300-121137,O=C(O)CCCCCNC(=O)OCc1ccccc1,265.31,Comprehensive,1.6626386871142618
EN300-1474032,O=C(O)C[C@@H]1CCCN1C(=O)COCCNC(=O)OCC1c2ccccc2-c2ccccc21,452.5,Comprehensive,2.923939258017884
EN300-1489005,O=C(NCCCCCC(=O)N1CSC[C@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,468.57,Comprehensive,2.9792568288680847
EN300-1502445,O=C(NCCC(=O)N1CCC[C@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,408.45,Comprehensive,2.711948660008176
EN300-1543620,O=C(O)CCC1CN(C(=O)CC2(NC(=O)OCC3c4ccccc4-c4ccccc43)CCC2)C1,462.54,Comprehensive,2.734356092423017
EN300-6509654,CN(C(=O)OCc1ccccc1)c1ccc(C(=O)O)nc1,286.28,Comprehensive,2.0610193701062247
EN300-1569272,CCN(CCCC(=O)O)C(=O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,480.6,Comprehensive,2.444929601250866
EN300-28302871,CC1(NC(=O)OCC2c3ccccc3-c3ccccc32)CCC(CC(=O)O)CC1,393.48,Comprehensive,2.557300695385916
EN300-1509532,O=C(NCC1(CC(=O)N2CCC(C(=O)O)CC2)CCC1)OCC1c2ccccc2-c2ccccc21,476.57,Comprehensive,2.6183720627893283
EN300-1532166,O=C(O)CN1CCN(C(=O)C2CC(NC(=O)OCC3c4ccccc4-c4ccccc43)C2)CC1,463.53,Comprehensive,2.4726684833825736
EN300-1484903,O=C(O)CC1CN(C(=O)Cn2cc(CNC(=O)OCC3c4ccccc4-c4ccccc43)nn2)C1,475.5,Comprehensive,2.669133447404713
EN300-1493270,CN(C(=O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(C)(C)C(=O)O,466.57,Comprehensive,2.547855262463504
EN300-6747977,O=C(O)c1cnc(N2CCN(C(=O)OCC3c4ccccc4-c4ccccc43)CC2)cn1,430.16,Comprehensive,2.423133454554746
EN300-1500384,CC(CN(C)C(=O)c1cnc(CNC(=O)OCC2c3ccccc3-c3ccccc32)nc1)C(=O)O,474.51,Comprehensive,3.0904786721702253
EN300-1573291,O=C(O)COC1CN(C(=O)CC2(NC(=O)OCC3c4ccccc4-c4ccccc43)CC2)C1,450.48,Comprehensive,2.7582102761673504
EN300-1500326,CC(C(=O)O)N(C)C(=O)c1cnc(CNC(=O)OCC2c3ccccc3-c3ccccc32)nc1,460.48,Comprehensive,3.068489451803914
EN300-1511710,COC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CCC(CC(=O)O)CC1,480.55,Comprehensive,3.070577749093303
EN300-37101233,O=C(O)CSc1ccc(NC(=O)OCc2ccccc2)cc1,317.36,Comprehensive,1.767233247296648
EN300-650782,O=C(NCCn1cc(C(=O)O)cn1)OCC1c2ccccc2-c2ccccc21,377.39,Comprehensive,2.3254554079105265
EN300-1544625,CCN(CC(C)C(=O)O)C(=O)[C@H]1CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,478.58,Comprehensive,2.992380770072323
EN300-1509608,COCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCN(CCC(=O)O)CC1,481.54,Comprehensive,2.889157133708688
EN300-1525355,O=C(NCCCCCCCC(=O)N1CCC[C@@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,478.58,Comprehensive,2.833519037745244
EN300-1510289,CN(CCCC(=O)O)C(=O)c1cn(CCNC(=O)OCC2c3ccccc3-c3ccccc32)nn1,477.51,Comprehensive,2.622062062789327
EN300-1498279,O=C(O)CN(C(=O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1)C1CC1,471.51,Comprehensive,2.553999908943174
EN300-1554413,CN(C(=O)C1COC(CNC(=O)OCC2c3ccccc3-c3ccccc32)C1)[C@H]1C[C@@H](C(=O)O)C1,478.54,Comprehensive,3.608599436457112
EN300-650810,O=C(O)CCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(F)(F)F,407.38,Comprehensive,2.90426884714144
EN300-44921,Cl.O=C(O)C1CCN(Cc2ccccc2)CC1,255.74,Comprehensive,1.6237922774215718
EN300-1556367,O=C(O)CN1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,352.38,Comprehensive,2.257526786760957
EN300-1493641,CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(OCC(=O)O)CC1,466.53,Comprehensive,2.9374269071964605
EN300-39854614,C[C@]1(C(=O)O)C[C@@H](NC(=O)OCc2ccccc2)C1,263.12,Comprehensive,2.095003973110318
EN300-37102179,O=C(O)C#C[C@@H]1[C@H]2CN(C(=O)OCC3c4ccccc4-c4ccccc43)C[C@@H]12,373.4,Comprehensive,3.7722410369287296
EN300-1575199,CC(C)N(CCC(=O)O)C(=O)CC1CC(CNC(=O)OCC2c3ccccc3-c3ccccc32)C1,478.58,Comprehensive,2.687423481941604
EN300-1514419,CC(CCC(=O)N1CC(C(=O)O)C1)CNC(=O)OCC1c2ccccc2-c2ccccc21,436.5,Comprehensive,2.9021925056229883
EN300-1565336,O=C(N[C@H]1C[C@H](C(=O)N2CC3C(C2)C3C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,446.5,Comprehensive,3.410810409543512
EN300-1486359,CC(C)(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CC(=O)O)C1,422.47,Comprehensive,2.559300662457497
EN300-2010504,CN(CCOc1ccc(C(=O)O)nc1)C(=O)OCC1c2ccccc2-c2ccccc21,418.44,Comprehensive,2.42128676323939
EN300-1559192,CC(C)N(CCCC(=O)O)C(=O)CC1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,478.58,Comprehensive,2.6581572339039283
EN300-1523659,CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CC(C)(C(=O)O)C1,436.5,Comprehensive,3.0778582446031093
EN300-1531030,CCC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N(C)C1CC(C(=O)O)C1,464.55,Comprehensive,3.177401248362619
EN300-1518268,CC(C)(CC(=O)N1CCCN(CC(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,479.57,Comprehensive,2.564144832020096
EN300-1473943,O=C(O)C[C@@H]1CCCN1C(=O)CCOCCNC(=O)OCC1c2ccccc2-c2ccccc21,466.53,Comprehensive,2.9548970361838194
EN300-1489331,C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(OCC(=O)O)CC1,452.5,Comprehensive,2.889612037757741
EN300-1482461,CC(C)N(CC(=O)O)C(=O)CN1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,479.57,Comprehensive,2.515867908943173
EN300-1546623,O=C(N[C@H]1C[C@H](C(=O)N2CC3CCC(C2)C3C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,474.55,Comprehensive,4.104341998936086
EN300-1568342,O=C(NCCCCC(=O)N1C[C@@H]2[C@H](C1)[C@H]2C(=O)O)OCC1c2ccccc2-c2ccccc21,448.51,Comprehensive,3.4472721265080937
EN300-1532650,CC1(C(=O)O)CN(C(=O)C2CC(NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,434.49,Comprehensive,2.652086375066638
EN300-657828,O=C(NC1(c2ccc(C(=O)O)cc2)CC1)OCC1c2ccccc2-c2ccccc21,399.44,Comprehensive,2.332730204473433
EN300-1550206,O=C(O)CCN(CC1CC1)C(=O)CCOCCNC(=O)OCC1c2ccccc2-c2ccccc21,480.55,Comprehensive,2.581531601250866
EN300-1580996,CCCC(C)(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,478.58,Comprehensive,3.191481968873521
EN300-1568387,O=C(NCC(F)(F)C(=O)N1C[C@@H]2[C@H](C1)[C@H]2C(=O)O)OCC1c2ccccc2-c2ccccc21,456.44,Comprehensive,3.762465549519716
EN300-1538584,CC(CC(=O)N1CCC(OCC(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,466.53,Comprehensive,2.967267509892732
EN300-45687788,CC1(C(=O)O)CC2(CC(NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,391.46,Comprehensive,3.1119457702183624
EN300-50365,O=C(O)CCCNC(=O)OCc1ccccc1,237.25,Comprehensive,1.6080925433790174
EN300-649892,CC(CCCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,367.44,Comprehensive,2.5946739878023344
EN300-1531281,CC(C)C(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N(C)C1CC(C(=O)O)C1,478.58,Comprehensive,3.2462390210996475
EN300-27725874,O=C(NCc1ccc(C2(C(=O)O)CC2)cc1)OCc1ccccc1,325.36,Comprehensive,1.9565812202796116
EN300-6932530,O=C(NCCn1cc(C(=O)O)nn1)OCc1ccccc1,290.28,Comprehensive,2.068617466586016
EN300-657562,CN(CC(=O)O)C1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,366.41,Comprehensive,2.3915391197327587
EN300-1473681,O=C(O)C[C@H]1CCCN1C(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21,408.45,Comprehensive,2.7908765669849203
EN300-1532483,CC1C(C(=O)O)CCN1C(=O)[C@H]1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C1,448.51,Comprehensive,3.388507695853633
EN300-1490631,O=C(Nc1ccc(C(=O)N2CC(C(=O)O)C2)nc1)OCC1c2ccccc2-c2ccccc21,443.45,Comprehensive,2.405980325267187
EN300-1519439,Cc1cc(C(=O)N(C)CC(C)C(=O)O)ccc1NC(=O)OCC1c2ccccc2-c2ccccc21,472.53,Comprehensive,2.829311796189064
EN300-1530971,CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N(C)C1CC(C(=O)O)C1,450.53,Comprehensive,3.0911374273542678
EN300-1505672,O=C(NCCCCCCC(=O)N1CSC[C@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,482.59,Comprehensive,2.9979190142057988
EN300-1512845,CC(C(=O)O)N(C(=O)COCCNC(=O)OCC1c2ccccc2-c2ccccc21)C1CC1,452.5,Comprehensive,3.034040394233112
EN300-1490340,CC(NC(=O)OCC1c2ccccc2-c2ccccc21)(C(=O)N1CC(C(=O)O)C1)C(F)(F)F,462.42,Comprehensive,3.2348502701636326
EN300-1580965,CC(C)(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,464.55,Comprehensive,2.6892725903987245
EN300-1505809,CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(CCC(=O)O)CC1,464.55,Comprehensive,2.8691753608047077
EN300-1530861,COC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N(C)[C@H]1C[C@@H](C(=O)O)C1,452.5,Comprehensive,3.1952574942439
EN300-6737387,O=C(O)CCCCCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,409.52,Comprehensive,2.172535571199731
EN300-1474026,O=C(O)C[C@@H]1CCCN1C(=O)CCCCNC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.8484223349409614
EN300-1481202,CN(CCC(=O)O)C(=O)c1ccc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1,472.53,Comprehensive,2.321572832020097
EN300-1559800,CC(C)C(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N(C)CCCCC(=O)O,480.6,Comprehensive,3.0977788291560966
EN300-1539679,COC1(C(=O)O)CCN(C(=O)C(C)CCNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,480.55,Comprehensive,3.199818532310087
EN300-1481201,CN(CCC(=O)O)C(=O)c1ccccc1CCNC(=O)OCC1c2ccccc2-c2ccccc21,472.53,Comprehensive,2.40472175509702
EN300-1543784,O=C(O)CCC1CN(C(=O)C2CC(NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,448.51,Comprehensive,2.5764802513534555
EN300-1532856,CC1(OCC(=O)O)CN(C(=O)[C@H]2C[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,464.51,Comprehensive,2.872017043840021
EN300-1580954,CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCCC(=O)O)C1,450.53,Comprehensive,2.935467689518472
EN300-1559325,O=C(O)CCN(CC1CC1)C(=O)CC1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,476.57,Comprehensive,2.667884692159957
EN300-649781,O=C(NCC1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,379.45,Comprehensive,2.244916946372065
EN300-1513169,CN(CCC(=O)O)C(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(F)(F)F,478.46,Comprehensive,3.124127698530592
EN300-1517980,CC(C)CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CC(CC(=O)O)C1,478.58,Comprehensive,3.077966113300524
EN300-27727196,O=C(O)CCc1ccc(NC(=O)OCc2ccccc2)c(F)c1,317.31,Comprehensive,1.7864477019679177
EN300-1530931,COC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N(C)[C@H]1C[C@@H](C(=O)O)C1,466.53,Comprehensive,3.221942139050878
EN300-1515073,CC(CCC(=O)N(CC(=O)O)C1CC1)CNC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.9818657044068093
EN300-1484419,O=C(Nc1cccc(CCC(=O)N2CC(C(=O)O)C2)c1)OCC1c2ccccc2-c2ccccc21,470.52,Comprehensive,2.3574011397124046
EN300-1486540,O=C(NCCC(=O)N1CCC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,422.47,Comprehensive,2.728635123700668
EN300-1556468,O=C(O)CSC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(F)(F)F,425.42,Comprehensive,3.137708163380756
EN300-1543781,O=C(O)CCC1CN(C(=O)CCCCCCNC(=O)OCC2c3ccccc3-c3ccccc32)C1,478.58,Comprehensive,2.4857203704816357
EN300-1543765,COC(CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CC(CCC(=O)O)C1,452.5,Comprehensive,3.097808632446512
EN300-1490074,CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N1CCC(CC(=O)O)CC1,450.53,Comprehensive,2.849299108134174
EN300-1531959,CN(CCCC(=O)O)C(=O)C1CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C1,436.5,Comprehensive,2.5070094347036296
EN300-1532287,O=C(O)CC1CCN(C(=O)[C@H]2C[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C2)C1,448.51,Comprehensive,2.9663727578886743
EN300-1483349,CC(CNC(=O)OCC1c2ccccc2-c2ccccc21)CC(=O)N1CCN(CCC(=O)O)CC1,479.57,Comprehensive,2.921673441400994
EN300-1503944,O=C(NCCOCCC(=O)N1CC(C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,438.47,Comprehensive,2.4376504997923867
EN300-27732425,CN(Cc1ncc(C(=O)O)cn1)C(=O)OCc1ccccc1,301.3,Comprehensive,2.1908727368393617
EN300-1473766,O=C(O)C[C@@H]1CCCN1C(=O)CCCCCNC(=O)OCC1c2ccccc2-c2ccccc21,464.55,Comprehensive,2.87108965784787
EN300-1576805,CC(C(=O)O)C1CN(C(=O)C[C@H](C)NC(=O)OCC2c3ccccc3-c3ccccc32)C1,436.5,Comprehensive,3.2919621313854783
EN300-27730235,CN(CCOc1cccc(C(=O)O)c1)C(=O)OCc1ccccc1,329.35,Comprehensive,1.8772081433565333
EN300-27722868,O=C(NCCSCc1cccc(C(=O)O)c1)OCc1ccccc1,345.41,Comprehensive,1.928400696966607
EN300-1518023,CCN(C(=O)CCCCCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(C)CC(=O)O,480.6,Comprehensive,2.948418532310086
EN300-321615,CN(C[C@H]1CC[C@H](C(=O)O)CC1)C(=O)OCC1c2ccccc2-c2ccccc21,393.48,Comprehensive,2.3605852180921243
EN300-6737213,CC(Oc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1F)C(=O)O,421.42,Comprehensive,2.667769361934344
EN300-27727521,O=C(NC1CCN(c2cnc(C(=O)O)cn2)CC1)OCC1c2ccccc2-c2ccccc21,444.48,Comprehensive,2.503645853090429
EN300-1527763,C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N(C)Cc1ccc(C(=O)O)cc1,458.51,Comprehensive,2.730450028726992
EN300-1487188,O=C(O)CN1CCCN(C(=O)CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,437.49,Comprehensive,2.3235396688173413
EN300-1575622,C[C@@H](CC(=O)N1CC(C)(C(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,422.47,Comprehensive,3.014705164503868
EN300-1489333,O=C(O)CCOC1CCN(C(=O)CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,452.5,Comprehensive,2.466700640539821
EN300-1500369,O=C(NCc1ncc(C(=O)N2CSC[C@H]2C(=O)O)cn1)OCC1c2ccccc2-c2ccccc21,490.53,Comprehensive,3.1896914672958907
EN300-1570812,O=C(N[C@H]1CC[C@@H](C(=O)N2CCOC(C(=O)O)C2)CC1)OCC1c2ccccc2-c2ccccc21,478.54,Comprehensive,3.008195808499241
EN300-1575257,O=C(NCC1CC(CC(=O)N2CSC[C@H]2C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,480.58,Comprehensive,3.1922218318594258
EN300-1510593,CCCC(CC(=O)N1CCN(CC(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,479.57,Comprehensive,2.9177923644779167
EN300-1580900,C[C@H](CC(=O)N1CC(CCCC(=O)O)C1)NC(=O)OCC1c2ccccc2-c2ccccc21,450.53,Comprehensive,2.964425505895642
EN300-1580624,CCCN(CCC(=O)O)C(=O)C1CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)CC1,478.58,Comprehensive,2.518523293558559
EN300-6737662,O=C(NC1CC2(CCC(C(=O)O)CC2)C1)OCC1c2ccccc2-c2ccccc21,405.49,Comprehensive,3.0278325598292843
EN300-27726453,O=C(OCc1ccccc1)N1CCC(C23CC(C(=O)O)(C2)C3)CC1,329.39,Comprehensive,3.1791935768854405
EN300-657818,O=C(O)CCOC1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,395.17,Comprehensive,2.3278237127300176
EN300-1510835,O=C(NC1CCN(CC(=O)N2CSC[C@H]2C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,495.59,Comprehensive,3.059119494714018
EN300-1720090,O=C(NCc1ccc(-c2ccc(C(=O)O)cc2)cc1)OCC1c2ccccc2-c2ccccc21,449.5,Comprehensive,2.117548924590849
EN300-1519985,CCC(CCC(=O)N1CCC(CC(=O)O)CC1)NC(=O)OCC1c2ccccc2-c2ccccc21,478.58,Comprehensive,2.9587797490933028
